session_id,timestamp,user_id,surface,device,country,position,item_id,artist_id,style,price,margin,freshness,availability,logging_policy_score,popularity_score_pre,retrieval_similarity_pre,affinity_score,examined,clicked,dwell_seconds,saved,add_to_cart,purchased_immediate,not_interested,not_interested_reason,segment,budget_mean,price_sensitivity,novelty_preference,repeat_tolerance,activity_level,conversion_propensity,save_propensity,preferred_styles,preferred_style_count,tag_count,has_blue_tag,has_nature_tag,hour,day_of_week,is_weekend,top_3_position,top_5_position,dwell_log1p,price_gap_ratio,price_above_budget,margin_to_price,user_item_seen_before,user_artist_seen_before,user_style_seen_before,user_item_not_interested_before,user_artist_not_interested_before,user_style_not_interested_before,session_rank_inverse
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,14,item_0120,artist_034,minimalist,220.09,99.28,0.4243,1,0.1,0.1168,0.2195,0.9195,0,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,2,0,0,8,6,1,0,0,0.0,-0.389864347483434,0,0.4510881911945113,0,0,0,0,0,0,0.06666666666666667
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,13,item_0071,artist_024,minimalist,272.55,96.36,0.6565,1,0.1,0.0591,-0.0544,0.932,1,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,3,0,0,8,6,1,0,0,0.0,-0.24443422193925182,0,0.3535498073747936,0,0,0,0,0,0,0.07142857142857142
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,12,item_0135,artist_030,surrealism,65.32,29.67,0.6379,1,0.1096,0.1595,0.5904,0.9282,1,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,3,0,0,8,6,1,0,0,0.0,-0.8189192565660317,0,0.4542253521126761,0,0,0,0,0,0,0.07692307692307693
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,11,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.1312,0.0532,0.1359,0.99,0,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,4,1,1,8,6,1,0,0,0.0,-0.5889367324496506,0,0.31164014027515513,0,0,0,0,0,0,0.08333333333333333
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,10,item_0159,artist_000,surrealism,89.04,36.56,0.4046,1,0.157,0.2182,0.3875,0.9762,0,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,3,1,0,8,6,1,0,0,0.0,-0.7531624403649642,0,0.4106019766397125,0,0,0,0,0,0,0.09090909090909091
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,17,item_0115,artist_007,minimalist,291.43,147.21,0.3868,1,0.1,0.1665,0.0481,0.8331,0,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,2,0,0,8,6,1,0,0,0.0,-0.19209490111816607,0,0.5051298768143293,0,0,0,0,0,0,0.05555555555555555
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,18,item_0023,artist_023,portrait,93.65,22.1,0.0856,1,0.1,0.0913,0.6007,0.8726,0,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,4,0,0,8,6,1,0,0,0.0,-0.7403825532365104,0,0.2359850507207688,0,0,0,0,0,0,0.05263157894736842
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,8,item_0012,artist_012,abstract,347.35,196.56,0.3826,1,0.2251,0.1655,0.3594,1.1749,0,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,2,1,0,8,6,1,0,0,0.0,-0.037072929703170464,0,0.5658845544839499,0,0,0,0,0,0,0.1111111111111111
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,7,item_0006,artist_006,surrealism,230.86,96.83,0.5606,1,0.2695,0.1038,0.0881,1.1772,1,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,2,0,1,8,6,1,0,0,0.0,-0.36000764805318536,0,0.4194316902018539,0,0,0,0,0,0,0.125
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,6,item_0101,artist_014,minimalist,25.31,13.63,0.3168,1,0.3226,0.1325,0.3786,1.2088,1,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,2,1,0,8,6,1,0,0,0.0,-0.9298353702340212,0,0.5385223231924141,0,0,0,0,0,0,0.14285714285714285
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,5,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.3862,0.1739,0.2779,1.2443,0,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,4,1,0,8,6,1,0,0,0.0,-0.5337974797414199,0,0.25890467978830944,0,0,0,0,0,0,0.16666666666666666
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,4,item_0059,artist_002,surrealism,215.76,86.48,0.4844,1,0.4624,0.2249,0.1559,1.2742,1,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,2,0,0,8,6,1,0,1,0.0,-0.40186801587089704,0,0.40081572117167225,0,0,0,0,0,0,0.2
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,3,item_0039,artist_039,portrait,179.43,80.53,0.6155,1,0.5536,0.2143,0.7298,1.2754,0,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,4,0,0,8,6,1,0,1,0.0,-0.5025823975144376,0,0.44881012093852757,0,0,0,0,0,0,0.25
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,2,item_0030,artist_030,surrealism,129.48,41.29,0.7296,1,0.6628,0.1095,0.5307,1.3147,1,1,27,1,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,2,1,0,8,6,1,1,1,3.332204510175204,-0.6410542764875962,0,0.3188909484090207,0,0,0,0,0,0,0.3333333333333333
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,1,item_0073,artist_005,portrait,172.12,77.63,0.2548,1,0.7935,0.0612,0.5018,1.4783,1,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,2,0,0,8,6,1,1,1,0.0,-0.5228472510738728,0,0.45102254241227047,0,0,0,0,0,0,0.5
session_000251,2026-01-04 08:13:00,user_0062,home_feed,web,DE,0,item_0126,artist_023,minimalist,190.44,80.14,0.2385,1,0.95,0.0232,0.4758,1.7056,1,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,2,0,0,8,6,1,1,1,0.0,-0.4720603677347684,0,0.4208149548414199,0,0,0,0,0,0,1.0
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,17,item_0022,artist_022,landscape,478.21,270.91,0.2164,1,0.1,0.2028,0.3169,0.9336,0,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,2,0,0,8,6,1,0,0,0.0,0.22845674370258554,1,0.566508437715648,0,0,4,0,0,0,0.05555555555555555
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,0,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.95,0.2573,0.4842,1.4117,1,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,4,1,1,8,6,1,1,1,0.0,-0.7577560675620463,0,0.39575821845174974,1,1,6,0,0,0,1.0
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,1,item_0137,artist_029,abstract,90.05,36.81,0.452,1,0.7935,0.1396,0.5434,1.3989,1,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,3,0,0,8,6,1,1,1,0.0,-0.7686737421416996,0,0.40877290394225435,1,1,2,0,0,0,0.5
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,16,item_0024,artist_024,contemporary,368.68,176.64,0.927,1,0.1,0.0519,0.0371,0.8879,0,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,3,0,0,8,6,1,0,0,0.0,-0.0529109966996314,0,0.4791146793967668,0,1,3,0,0,0,0.058823529411764705
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,15,item_0066,artist_014,abstract,173.4,76.9,0.5978,1,0.1,0.1113,0.2097,0.9172,0,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,4,0,1,8,6,1,0,0,0.0,-0.5545588771501467,0,0.4434832756632065,1,1,2,0,0,0,0.0625
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,14,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.1,0.0913,-0.0471,0.9536,0,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,4,0,0,8,6,1,0,0,0.0,-0.7104118928554558,0,0.26647742393329193,0,0,0,0,0,0,0.06666666666666667
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,13,item_0060,artist_030,surrealism,263.27,90.01,0.3201,1,0.1,0.2735,0.3656,0.9403,0,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,4,0,1,8,6,1,0,0,0.0,-0.32369501492110225,0,0.34189235385725686,1,1,6,0,0,0,0.07142857142857142
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,12,item_0113,artist_033,minimalist,333.79,183.21,0.2839,1,0.1096,0.1617,0.2755,0.9895,0,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,3,1,0,8,6,1,0,0,0.0,-0.14253868283706725,0,0.5488780370891878,0,2,4,0,0,0,0.07692307692307693
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,11,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.1312,0.1789,0.2764,0.9652,1,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,4,1,0,8,6,1,0,0,0.0,-0.7503320488478821,0,0.28747813561065955,1,1,4,0,0,0,0.08333333333333333
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,10,item_0155,artist_036,surrealism,403.05,196.22,0.3328,1,0.157,0.0646,0.5833,1.0949,1,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,4,1,0,8,6,1,0,0,0.0,0.035380879842176326,1,0.48683786130753004,1,1,6,0,0,0,0.09090909090909091
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,9,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.188,0.1757,0.2185,1.0602,0,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,4,1,0,8,6,1,0,0,0.0,-0.8637987985380668,0,0.5205582798943795,1,1,6,0,0,0,0.1
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,8,item_0051,artist_028,surrealism,352.89,153.61,0.6109,1,0.2251,0.1595,0.3818,1.0979,1,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,4,1,1,8,6,1,0,0,0.0,-0.09347336884380206,0,0.43529145059366947,1,1,6,0,0,0,0.1111111111111111
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,7,item_0059,artist_002,surrealism,215.76,86.48,0.4844,1,0.2695,0.2165,0.176,1.1306,1,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,2,0,0,8,6,1,0,0,0.0,-0.44574177239859086,0,0.40081572117167225,1,1,6,0,0,0,0.125
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,6,item_0142,artist_033,contemporary,138.32,34.32,0.8186,1,0.3226,0.1409,0.6048,1.1344,1,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,2,0,0,8,6,1,0,0,0.0,-0.6446746475629083,0,0.2481203007518797,1,2,3,0,0,0,0.14285714285714285
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,5,item_0131,artist_034,portrait,379.1,157.96,0.6595,1,0.3862,0.0483,0.4379,1.257,0,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,4,0,0,8,6,1,0,0,0.0,-0.026143427494928526,0,0.4166710630440517,1,1,1,0,0,0,0.16666666666666666
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,4,item_0072,artist_023,landscape,385.57,146.37,0.31,1,0.4624,0.2098,0.4083,1.2557,0,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,2,0,0,8,6,1,0,1,0.0,-0.009522873487785865,0,0.3796197836968644,1,1,4,0,0,0,0.2
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,3,item_0040,artist_037,minimalist,183.14,61.54,0.5886,1,0.5536,0.0725,0.4455,1.3076,1,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,3,0,0,8,6,1,0,1,0.0,-0.5295381358781884,0,0.3360270831058207,1,1,4,0,0,0,0.25
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,2,item_0114,artist_011,minimalist,118.55,68.64,0.5712,1,0.6628,0.1034,0.5757,1.3328,0,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,4,0,1,8,6,1,1,1,0.0,-0.6954611008428483,0,0.5789962041332771,1,1,4,0,0,0,0.3333333333333333
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,19,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.1,0.1376,0.0492,0.9348,1,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,3,1,0,8,6,1,0,0,0.0,-0.5090129076684403,0,0.3212996389891697,1,1,4,0,0,0,0.05
session_000234,2026-01-04 08:14:00,user_0048,search_browse,ios,NL,18,item_0153,artist_013,contemporary,331.05,187.49,0.4328,1,0.1,0.0585,0.3555,0.9517,1,0,0,0,0,0,0,none,trend_seeker,389.27703596519683,0.6832542911896532,0.8395845255097681,0.30216272223849683,0.9112379133571707,0.11379331166097276,0.43233245098605144,minimalist|landscape,2,2,1,0,8,6,1,0,0,0.0,-0.1495773718601849,0,0.5663494940341338,1,2,3,0,0,0,0.05263157894736842
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,19,item_0101,artist_014,minimalist,25.31,13.63,0.3168,1,0.1,0.1344,0.1304,0.4771,0,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,2,1,0,8,6,1,0,0,0.0,-0.8323601416570077,0,0.5385223231924141,0,2,6,0,0,0,0.05
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,17,item_0077,artist_006,minimalist,124.99,59.55,0.3418,1,0.1,0.0749,0.3776,0.5051,0,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,2,0,0,8,6,1,0,0,0.0,-0.17213331116986927,0,0.4764381150492039,2,4,6,0,0,0,0.05555555555555555
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,2,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.6628,0.0518,0.3102,1.2182,1,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,1,1,8,6,1,1,1,0.0,-0.01787284887005528,0,0.31164014027515513,2,4,10,0,0,0,0.3333333333333333
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,3,item_0066,artist_014,abstract,173.4,76.9,0.5978,1,0.5536,0.111,0.4722,1.0002,0,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,0,1,8,6,1,0,1,0.0,0.14850855142927177,1,0.4434832756632065,2,2,4,0,0,0,0.25
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,4,item_0097,artist_004,contemporary,106.77,55.95,0.6033,1,0.4624,0.0337,0.6193,0.9665,0,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,1,0,8,6,1,0,1,0.0,-0.2928128140939831,0,0.5240236021354313,2,2,8,0,0,0,0.2
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,5,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.3862,0.1776,0.3152,0.8628,0,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,1,0,8,6,1,0,0,0.0,-0.35626559334826463,0,0.28747813561065955,2,3,10,0,0,0,0.16666666666666666
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,6,item_0090,artist_031,modern,31.63,15.55,0.4198,1,0.3226,0.1958,0.3949,0.8317,0,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,0,0,8,6,1,0,0,0.0,-0.7904998530466675,0,0.4916218779639583,2,2,8,0,0,0,0.14285714285714285
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,7,item_0076,artist_023,landscape,99.46,43.14,0.2656,1,0.2695,0.1164,0.3921,0.8794,1,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,2,0,0,8,6,1,0,0,0.0,-0.34123033145815823,0,0.43374220792278306,2,3,10,0,0,0,0.125
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,8,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.2251,0.0911,0.0741,0.8248,0,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,0,0,8,6,1,0,0,0.0,-0.2533369723032191,0,0.26647742393329193,2,4,8,0,0,0,0.1111111111111111
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,9,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.188,0.1372,0.165,0.6456,0,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,3,1,0,8,6,1,0,0,0.0,0.2659425572934066,1,0.3212996389891697,2,2,10,0,0,0,0.1
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,10,item_0110,artist_028,minimalist,84.65,32.25,0.1941,1,0.157,0.1342,0.5082,0.6516,1,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,0,0,8,6,1,0,0,0.0,-0.4393238242301738,0,0.3809805079740106,2,2,6,0,0,0,0.09090909090909091
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,11,item_0121,artist_026,minimalist,63.47,24.58,0.1033,1,0.1312,0.1965,0.2535,0.6406,0,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,3,0,0,8,6,1,0,0,0.0,-0.5796087787819154,0,0.38726957617772173,1,3,6,0,0,0,0.08333333333333333
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,12,item_0119,artist_039,impressionism,31.27,10.68,0.4593,1,0.1096,0.1698,0.3766,0.5225,1,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,2,0,1,8,6,1,0,0,0.0,-0.7928842998662439,0,0.341541413495363,0,0,0,0,0,0,0.07692307692307693
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,13,item_0159,artist_000,surrealism,89.04,36.56,0.4046,1,0.1,0.214,0.1563,0.5012,1,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,3,1,0,8,6,1,0,0,0.0,-0.41024681995811785,0,0.4106019766397125,0,2,4,0,0,0,0.07142857142857142
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,14,item_0069,artist_016,landscape,135.98,35.97,0.6925,1,0.1,0.1308,0.0846,0.4876,1,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,0,0,8,6,1,0,0,0.0,-0.09934144853891373,0,0.26452419473451977,0,0,10,0,0,0,0.06666666666666667
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,15,item_0126,artist_023,minimalist,190.44,80.14,0.2385,1,0.1,0.0206,0.2864,0.586,0,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,2,0,0,8,6,1,0,0,0.0,0.2613723675558853,1,0.4208149548414199,1,3,6,0,0,0,0.0625
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,16,item_0001,artist_001,landscape,87.6,46.43,0.7204,1,0.1,0.0957,0.1737,0.4469,0,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,0,1,8,6,1,0,0,0.0,-0.4197846072364233,0,0.5300228310502283,2,4,10,0,0,0,0.058823529411764705
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,18,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.1,0.166,0.0865,0.4837,1,1,17,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,1,0,8,6,1,0,0,2.8903717578961645,0.11386783791153757,1,0.25890467978830944,2,2,8,0,0,0,0.05263157894736842
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,1,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.7935,0.2499,0.5865,1.3211,1,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,2,0,0,8,6,1,1,1,0.0,-0.1249080172154822,0,0.3237208598244021,2,2,4,0,0,0,0.5
session_000236,2026-01-04 08:15:00,user_0049,home_feed,ios,DE,0,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.95,0.2427,0.5468,1.3539,1,1,5,1,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,3,0,0,8,6,1,1,1,1.791759469228055,-0.5664280866403684,0,0.30812710051940123,2,4,8,0,0,0,1.0
session_000263,2026-01-04 08:17:00,user_0071,similar_item,android,US,0,item_0091,artist_019,portrait,60.43,26.16,0.2769,1,0.95,0.1065,0.8146,1.7347,1,0,0,0,0,0,0,none,casual_browser,169.8129859882144,1.149440022917071,0.3506243416838688,0.2943418101340249,0.38578272585511314,0.2600607832507449,0.26801773936907947,impressionism,1,2,0,0,8,6,1,1,1,0.0,-0.6441379341613246,0,0.432897567433394,1,1,1,0,0,0,1.0
