session_id,timestamp,user_id,surface,device,country,position,item_id,artist_id,style,price,margin,freshness,availability,logging_policy_score,popularity_score_pre,retrieval_similarity_pre,affinity_score,examined,clicked,dwell_seconds,saved,add_to_cart,purchased_immediate,not_interested,not_interested_reason
session_000335,2026-01-05 12:43:00,user_0074,home_feed,android,FR,8,item_0095,artist_021,landscape,94.04,40.42,0.6582,1,0.2251,0.0915,0.5853,1.4092,1,0,0,0,0,0,1,repeated_style
session_000335,2026-01-05 12:43:00,user_0074,home_feed,android,FR,11,item_0000,artist_000,contemporary,151.12,41.02,0.2145,1,0.1312,0.1094,0.5795,1.3742,1,1,33,1,0,0,0,none
session_000336,2026-01-05 12:36:00,user_0077,home_feed,ios,DE,8,item_0098,artist_028,modern,291.24,107.15,0.328,1,0.2251,0.1173,0.7034,1.2202,1,1,10,1,0,0,0,none
session_000336,2026-01-05 12:36:00,user_0077,home_feed,ios,DE,10,item_0133,artist_022,landscape,307.46,140.25,0.3773,1,0.157,0.25,0.5304,1.0762,1,0,0,0,0,0,1,already_seen
session_000337,2026-01-05 12:58:00,user_0078,search_browse,ios,DE,0,item_0006,artist_006,surrealism,230.86,96.83,0.5606,1,0.95,0.0981,0.4372,1.7864,1,0,0,0,0,0,1,already_seen
session_000337,2026-01-05 12:58:00,user_0078,search_browse,ios,DE,2,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.6628,0.2443,0.5138,1.4783,1,1,6,0,1,0,0,none
session_000337,2026-01-05 12:58:00,user_0078,search_browse,ios,DE,13,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.1,0.2511,0.1401,0.9329,1,1,21,0,0,0,0,none
session_000338,2026-01-06 08:09:00,user_0001,home_feed,ios,NL,0,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.95,0.0846,0.6083,1.4515,1,0,0,0,0,0,1,already_seen
session_000338,2026-01-06 08:09:00,user_0001,home_feed,ios,NL,2,item_0118,artist_016,modern,169.24,75.92,0.3617,1,0.6628,0.2185,0.8874,0.9395,1,1,8,1,0,0,0,none
session_000339,2026-01-06 08:31:00,user_0002,search_browse,ios,GB,2,item_0006,artist_006,surrealism,230.86,96.83,0.5606,1,0.6628,0.0978,-0.0988,0.3649,1,1,3,0,0,0,0,none
session_000340,2026-01-06 22:23:00,user_0004,home_feed,ios,GB,11,item_0040,artist_037,minimalist,183.14,61.54,0.5886,1,0.1312,0.0663,0.3821,1.1503,1,0,0,0,0,0,1,already_seen
session_000340,2026-01-06 22:23:00,user_0004,home_feed,ios,GB,19,item_0131,artist_034,portrait,379.1,157.96,0.6595,1,0.1,0.0439,0.4075,1.0448,1,0,0,0,0,0,1,already_seen
session_000342,2026-01-06 12:54:00,user_0008,home_feed,web,DE,6,item_0013,artist_013,contemporary,124.14,30.97,0.7041,1,0.3226,0.0799,0.5425,1.3174,1,0,0,0,0,0,1,already_seen
session_000342,2026-01-06 12:54:00,user_0008,home_feed,web,DE,13,item_0110,artist_028,minimalist,84.65,32.25,0.1941,1,0.1,0.1342,0.6329,1.1719,1,1,14,0,0,0,0,none
session_000343,2026-01-06 20:04:00,user_0009,similar_item,ios,GB,0,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.95,0.1308,0.6784,1.5644,1,1,9,1,0,0,0,none
session_000343,2026-01-06 20:04:00,user_0009,similar_item,ios,GB,3,item_0013,artist_013,contemporary,124.14,30.97,0.7041,1,0.5536,0.0796,0.7726,1.1385,1,0,0,0,0,0,1,already_seen
session_000343,2026-01-06 20:04:00,user_0009,similar_item,ios,GB,5,item_0071,artist_024,minimalist,272.55,96.36,0.6565,1,0.3862,0.0529,0.5244,1.0627,1,0,0,0,0,0,1,already_seen
session_000345,2026-01-06 18:11:00,user_0011,home_feed,ios,DE,0,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.95,0.084,0.485,1.721,1,1,15,1,0,0,0,none
session_000345,2026-01-06 18:11:00,user_0011,home_feed,ios,DE,11,item_0151,artist_003,contemporary,122.28,45.07,0.2958,1,0.1312,0.1117,0.4586,0.6629,1,0,0,0,0,0,1,poor_match
session_000346,2026-01-06 18:18:00,user_0014,home_feed,ios,NL,5,item_0090,artist_031,modern,31.63,15.55,0.4198,1,0.3862,0.1884,0.3569,0.7434,1,1,9,0,1,0,0,none
session_000347,2026-01-06 20:19:00,user_0014,similar_item,ios,NL,2,item_0129,artist_003,abstract,45.49,17.88,0.7025,1,0.6628,0.0483,0.6374,0.887,1,0,0,0,0,0,1,already_seen
session_000348,2026-01-06 20:29:00,user_0015,search_browse,android,GB,3,item_0071,artist_024,minimalist,272.55,96.36,0.6565,1,0.5536,0.0528,0.6473,0.6269,1,1,11,0,0,0,0,none
session_000348,2026-01-06 20:29:00,user_0015,search_browse,android,GB,5,item_0024,artist_024,contemporary,368.68,176.64,0.927,1,0.3862,0.0575,0.0938,0.3781,1,0,0,0,0,0,1,already_seen
session_000349,2026-01-06 22:59:00,user_0017,home_feed,web,FR,0,item_0084,artist_005,impressionism,234.25,88.9,0.6564,1,0.95,0.1202,0.5504,1.6422,1,1,28,1,0,0,0,none
session_000349,2026-01-06 22:59:00,user_0017,home_feed,web,FR,15,item_0137,artist_029,abstract,90.05,36.81,0.452,1,0.1,0.1328,0.2512,0.759,1,1,9,0,0,0,0,none
session_000349,2026-01-06 22:59:00,user_0017,home_feed,web,FR,18,item_0056,artist_026,impressionism,243.74,139.64,0.9293,1,0.1,0.1835,0.4567,0.6308,1,1,8,1,0,0,0,none
session_000350,2026-01-06 08:10:00,user_0018,home_feed,ios,US,0,item_0013,artist_013,contemporary,124.14,30.97,0.7041,1,0.95,0.0787,0.9393,1.5784,1,1,6,0,0,0,0,none
session_000350,2026-01-06 08:10:00,user_0018,home_feed,ios,US,4,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.4624,0.2454,0.5028,1.0088,1,1,19,0,0,0,0,none
session_000350,2026-01-06 08:10:00,user_0018,home_feed,ios,US,8,item_0007,artist_007,contemporary,63.63,29.32,0.3971,1,0.2251,0.0589,0.6186,0.6673,1,1,6,0,1,0,0,none
session_000350,2026-01-06 08:10:00,user_0018,home_feed,ios,US,14,item_0059,artist_002,surrealism,215.76,86.48,0.4844,1,0.1,0.2329,0.2511,0.507,1,1,5,0,0,0,0,none
session_000350,2026-01-06 08:10:00,user_0018,home_feed,ios,US,15,item_0081,artist_006,portrait,155.21,62.5,0.4034,1,0.1,0.05,0.5274,0.5869,1,1,9,0,0,0,0,none
session_000351,2026-01-06 08:59:00,user_0018,search_browse,ios,US,2,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.6628,0.1763,0.5136,1.1256,1,1,26,1,0,0,0,none
session_000352,2026-01-06 20:35:00,user_0019,similar_item,ios,FR,0,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.95,0.0844,0.4931,1.0408,1,1,4,1,0,0,0,none
session_000352,2026-01-06 20:35:00,user_0019,similar_item,ios,FR,4,item_0060,artist_030,surrealism,263.27,90.01,0.3201,1,0.4624,0.2705,0.1657,0.5245,1,0,0,0,0,0,1,already_seen
session_000353,2026-01-06 12:24:00,user_0019,home_feed,web,FR,4,item_0138,artist_018,modern,182.97,84.67,0.2862,1,0.4624,0.1218,0.4231,0.4853,1,1,3,1,1,0,0,none
session_000354,2026-01-06 12:10:00,user_0019,home_feed,web,FR,0,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.95,0.0852,0.4931,0.8609,1,1,15,0,0,0,0,none
session_000355,2026-01-06 18:34:00,user_0023,search_browse,web,GB,2,item_0155,artist_036,surrealism,403.05,196.22,0.3328,1,0.6628,0.0701,0.5393,0.4897,1,1,3,0,0,0,0,none
session_000355,2026-01-06 18:34:00,user_0023,search_browse,web,GB,10,item_0017,artist_017,surrealism,350.26,77.5,0.3974,1,0.157,0.13,0.4255,0.3946,1,0,0,0,0,0,1,repeated_style
session_000356,2026-01-06 20:41:00,user_0024,home_feed,ios,DE,17,item_0127,artist_033,abstract,309.31,84.63,0.8495,1,0.1,0.0676,0.709,1.2054,1,1,31,1,0,0,0,none
session_000357,2026-01-06 18:36:00,user_0024,similar_item,ios,DE,4,item_0115,artist_007,minimalist,291.43,147.21,0.3868,1,0.4624,0.1541,0.6002,1.6198,1,1,4,0,0,0,0,none
session_000357,2026-01-06 18:36:00,user_0024,similar_item,ios,DE,6,item_0101,artist_014,minimalist,25.31,13.63,0.3168,1,0.3226,0.1264,0.6246,1.4576,1,1,24,0,0,1,0,none
session_000357,2026-01-06 18:36:00,user_0024,similar_item,ios,DE,19,item_0015,artist_015,contemporary,104.8,33.81,0.0885,1,0.1,0.0421,0.8074,1.2858,1,1,10,1,0,0,0,none
session_000358,2026-01-06 08:25:00,user_0026,home_feed,web,DE,0,item_0126,artist_023,minimalist,190.44,80.14,0.2385,1,0.95,0.0227,0.6875,1.2471,1,1,19,0,0,0,0,none
session_000359,2026-01-06 20:36:00,user_0027,home_feed,web,US,6,item_0040,artist_037,minimalist,183.14,61.54,0.5886,1,0.3226,0.0658,0.7091,1.1458,1,0,0,0,0,0,1,already_seen
session_000359,2026-01-06 20:36:00,user_0027,home_feed,web,US,7,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.2695,0.1648,0.5153,1.0986,1,1,4,0,0,0,0,none
session_000359,2026-01-06 20:36:00,user_0027,home_feed,web,US,8,item_0084,artist_005,impressionism,234.25,88.9,0.6564,1,0.2251,0.1214,0.2167,1.0319,1,0,0,0,0,0,1,already_seen
session_000359,2026-01-06 20:36:00,user_0027,home_feed,web,US,13,item_0041,artist_031,landscape,71.04,24.7,0.4884,1,0.1,0.0308,0.1498,1.0166,1,0,0,0,0,0,1,poor_match
session_000359,2026-01-06 20:36:00,user_0027,home_feed,web,US,15,item_0070,artist_004,contemporary,401.31,219.67,0.8273,1,0.1,0.082,0.346,0.9411,1,1,1,0,0,0,0,none
session_000360,2026-01-06 20:27:00,user_0028,home_feed,ios,FR,16,item_0090,artist_031,modern,31.63,15.55,0.4198,1,0.1,0.1902,0.0291,0.6456,1,1,6,1,0,0,0,none
session_000361,2026-01-06 08:16:00,user_0034,search_browse,web,US,15,item_0024,artist_024,contemporary,368.68,176.64,0.927,1,0.1,0.0563,-0.2897,0.4704,1,1,16,0,0,0,0,none
session_000361,2026-01-06 08:16:00,user_0034,search_browse,web,US,19,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.1,0.1666,0.2724,0.5271,1,1,6,0,0,0,0,none
session_000362,2026-01-06 18:30:00,user_0035,home_feed,ios,NL,7,item_0078,artist_024,modern,170.77,70.19,0.0541,1,0.2695,0.1871,0.5702,0.969,1,0,0,0,0,0,1,already_seen
session_000363,2026-01-06 12:40:00,user_0039,home_feed,android,FR,0,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.95,0.1766,0.2731,1.4167,1,1,27,0,0,0,0,none
session_000363,2026-01-06 12:40:00,user_0039,home_feed,android,FR,2,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.6628,0.2535,0.2456,1.336,1,1,33,0,0,0,0,none
session_000363,2026-01-06 12:40:00,user_0039,home_feed,android,FR,14,item_0159,artist_000,surrealism,89.04,36.56,0.4046,1,0.1,0.2121,0.0802,0.6063,1,1,12,1,0,0,0,none
session_000363,2026-01-06 12:40:00,user_0039,home_feed,android,FR,18,item_0060,artist_030,surrealism,263.27,90.01,0.3201,1,0.1,0.2695,0.4484,0.4801,1,0,0,0,0,0,1,too_expensive
session_000365,2026-01-06 20:47:00,user_0045,home_feed,web,GB,12,item_0041,artist_031,landscape,71.04,24.7,0.4884,1,0.1096,0.0303,0.447,1.0993,1,0,0,0,0,0,1,already_seen
session_000365,2026-01-06 20:47:00,user_0045,home_feed,web,GB,18,item_0083,artist_033,landscape,196.68,69.91,0.1798,1,0.1,0.1535,0.4639,1.0356,1,0,0,0,0,0,1,already_seen
session_000365,2026-01-06 20:47:00,user_0045,home_feed,web,GB,19,item_0134,artist_015,minimalist,374.79,172.83,0.4434,1,0.1,0.1913,0.4871,0.9568,1,1,7,0,0,0,0,none
session_000366,2026-01-06 08:29:00,user_0047,home_feed,ios,GB,2,item_0140,artist_029,abstract,508.51,141.11,0.6135,1,0.6628,0.1109,0.6226,1.4605,1,1,21,1,0,0,0,none
session_000366,2026-01-06 08:29:00,user_0047,home_feed,ios,GB,4,item_0121,artist_026,minimalist,63.47,24.58,0.1033,1,0.4624,0.1854,0.7439,1.4091,1,1,28,0,0,0,0,none
session_000367,2026-01-06 22:32:00,user_0047,email_push,android,GB,7,item_0024,artist_024,contemporary,368.68,176.64,0.927,1,0.2695,0.0577,0.3316,1.0344,1,1,12,1,0,0,0,none
session_000368,2026-01-06 18:11:00,user_0050,search_browse,ios,GB,16,item_0013,artist_013,contemporary,124.14,30.97,0.7041,1,0.1,0.0797,0.3509,0.9348,1,1,21,1,0,0,0,none
session_000368,2026-01-06 18:11:00,user_0050,search_browse,ios,GB,19,item_0051,artist_028,surrealism,352.89,153.61,0.6109,1,0.1,0.1576,0.3547,0.9076,1,0,0,0,0,0,1,already_seen
session_000369,2026-01-06 18:48:00,user_0052,home_feed,android,US,13,item_0143,artist_007,contemporary,280.53,134.12,0.1662,1,0.1,0.0718,0.3998,1.1209,1,0,0,0,0,0,1,too_expensive
session_000370,2026-01-06 08:15:00,user_0053,search_browse,web,GB,10,item_0071,artist_024,minimalist,272.55,96.36,0.6565,1,0.157,0.0529,0.321,1.4136,1,1,65,1,0,0,0,none
session_000371,2026-01-06 12:13:00,user_0058,search_browse,ios,GB,19,item_0145,artist_008,abstract,323.47,114.77,0.562,1,0.1,0.1629,0.5673,0.8665,1,0,0,0,0,0,1,already_seen
session_000373,2026-01-06 20:58:00,user_0062,home_feed,web,DE,1,item_0073,artist_005,portrait,172.12,77.63,0.2548,1,0.7935,0.0613,0.5712,0.7748,1,0,0,0,0,0,1,already_seen
session_000373,2026-01-06 20:58:00,user_0062,home_feed,web,DE,3,item_0030,artist_030,surrealism,129.48,41.29,0.7296,1,0.5536,0.1112,0.5626,0.5437,1,0,0,0,0,0,1,already_seen
session_000373,2026-01-06 20:58:00,user_0062,home_feed,web,DE,18,item_0116,artist_025,surrealism,118.9,48.66,0.8338,1,0.1,0.162,0.4808,0.3383,1,0,0,0,0,0,1,poor_match
session_000374,2026-01-06 08:24:00,user_0064,search_browse,android,FR,4,item_0059,artist_002,surrealism,215.76,86.48,0.4844,1,0.4624,0.2318,0.4965,0.67,1,1,17,0,0,0,0,none
session_000374,2026-01-06 08:24:00,user_0064,search_browse,android,FR,5,item_0159,artist_000,surrealism,89.04,36.56,0.4046,1,0.3862,0.2137,0.4983,0.5368,1,1,21,0,0,0,0,none
session_000375,2026-01-06 12:15:00,user_0072,email_push,web,FR,1,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.7935,0.1762,0.4678,1.2555,1,1,28,1,1,0,0,none
session_000375,2026-01-06 12:15:00,user_0072,email_push,web,FR,6,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.3226,0.2544,0.4712,1.2054,1,0,0,0,0,0,1,already_seen
session_000375,2026-01-06 12:15:00,user_0072,email_push,web,FR,14,item_0134,artist_015,minimalist,374.79,172.83,0.4434,1,0.1,0.1947,0.6022,1.1019,1,1,8,1,0,0,0,none
session_000376,2026-01-06 22:19:00,user_0072,home_feed,web,FR,4,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.4624,0.0841,0.2195,1.2245,1,1,5,0,0,0,0,none
session_000376,2026-01-06 22:19:00,user_0072,home_feed,web,FR,5,item_0000,artist_000,contemporary,151.12,41.02,0.2145,1,0.3862,0.1102,0.8111,1.2533,1,1,16,1,0,0,0,none
session_000377,2026-01-06 22:19:00,user_0074,home_feed,ios,FR,0,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.95,0.1296,0.5218,1.8201,1,1,18,0,0,0,0,none
session_000377,2026-01-06 22:19:00,user_0074,home_feed,ios,FR,5,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.3862,0.2541,0.5404,1.5322,1,1,13,1,0,0,0,none
session_000377,2026-01-06 22:19:00,user_0074,home_feed,ios,FR,8,item_0018,artist_018,landscape,470.1,202.0,0.6478,1,0.2251,0.166,0.7605,1.3561,1,0,0,0,0,0,1,repeated_style
session_000378,2026-01-06 22:47:00,user_0074,search_browse,ios,FR,5,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.3862,0.2554,0.5404,1.4994,1,0,0,0,0,0,1,already_seen
session_000378,2026-01-06 22:47:00,user_0074,search_browse,ios,FR,7,item_0018,artist_018,landscape,470.1,202.0,0.6478,1,0.2695,0.1641,0.7605,1.3233,1,1,13,1,0,0,0,none
session_000378,2026-01-06 22:47:00,user_0074,search_browse,ios,FR,9,item_0095,artist_021,landscape,94.04,40.42,0.6582,1,0.188,0.088,0.57,1.316,1,0,0,0,0,0,1,repeated_style
session_000379,2026-01-06 22:34:00,user_0077,home_feed,ios,DE,9,item_0133,artist_022,landscape,307.46,140.25,0.3773,1,0.188,0.2462,0.5468,0.9904,1,1,12,0,0,0,0,none
session_000379,2026-01-06 22:34:00,user_0077,home_feed,ios,DE,10,item_0154,artist_029,landscape,125.99,57.14,0.8596,1,0.157,0.1578,0.5405,0.9154,1,1,13,0,0,0,0,none
session_000380,2026-01-06 20:18:00,user_0077,search_browse,ios,DE,0,item_0047,artist_035,modern,228.43,100.12,0.5179,1,0.95,0.0513,0.7605,1.6299,1,1,22,0,0,0,0,none
session_000380,2026-01-06 20:18:00,user_0077,search_browse,ios,DE,5,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.3862,0.1645,0.6566,0.9813,1,1,23,1,0,0,0,none
session_000380,2026-01-06 20:18:00,user_0077,search_browse,ios,DE,13,item_0045,artist_002,modern,242.09,101.49,0.5051,1,0.1,0.1555,0.3794,0.851,1,1,21,1,0,0,0,none
session_000380,2026-01-06 20:18:00,user_0077,search_browse,ios,DE,16,item_0066,artist_014,abstract,173.4,76.9,0.5978,1,0.1,0.1133,0.3399,0.8464,1,1,16,0,0,0,0,none
session_000381,2026-01-07 22:16:00,user_0000,home_feed,ios,US,3,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.5536,0.1303,0.5549,1.272,1,0,0,0,0,0,1,already_seen
session_000381,2026-01-07 22:16:00,user_0000,home_feed,ios,US,7,item_0007,artist_007,contemporary,63.63,29.32,0.3971,1,0.2695,0.0625,0.7544,1.218,1,1,16,1,0,0,0,none
session_000382,2026-01-07 08:27:00,user_0001,home_feed,ios,NL,1,item_0041,artist_031,landscape,71.04,24.7,0.4884,1,0.7935,0.0291,0.8663,1.0992,1,1,18,0,0,0,0,none
session_000382,2026-01-07 08:27:00,user_0001,home_feed,ios,NL,8,item_0074,artist_037,modern,107.97,55.35,0.5207,0,0.2251,0.1515,0.3936,0.3594,1,1,3,1,0,0,0,none
session_000382,2026-01-07 08:27:00,user_0001,home_feed,ios,NL,12,item_0014,artist_014,portrait,84.22,46.69,0.1395,1,0.1096,0.087,0.4546,0.4252,1,1,5,1,0,0,0,none
session_000383,2026-01-07 08:16:00,user_0002,email_push,ios,GB,18,item_0120,artist_034,minimalist,220.09,99.28,0.4243,1,0.1,0.1018,0.2993,0.2762,1,1,9,0,0,0,0,none
session_000384,2026-01-07 22:01:00,user_0005,home_feed,android,US,8,item_0142,artist_033,contemporary,138.32,34.32,0.8186,1,0.2251,0.1337,0.3357,0.5622,1,1,14,0,0,0,0,none
session_000385,2026-01-07 08:13:00,user_0005,home_feed,ios,US,8,item_0142,artist_033,contemporary,138.32,34.32,0.8186,1,0.2251,0.138,0.3357,0.4651,1,1,10,0,0,0,0,none
session_000385,2026-01-07 08:13:00,user_0005,home_feed,ios,US,16,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.1,0.1298,0.3347,0.4516,1,0,0,0,0,0,1,already_seen
session_000386,2026-01-07 08:09:00,user_0006,home_feed,android,GB,0,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.95,0.0492,0.7408,1.7381,1,1,27,0,1,0,0,none
session_000386,2026-01-07 08:09:00,user_0006,home_feed,android,GB,1,item_0076,artist_023,landscape,99.46,43.14,0.2656,1,0.7935,0.1134,0.8263,1.3984,1,1,44,0,1,0,0,none
session_000387,2026-01-07 22:44:00,user_0011,home_feed,ios,DE,3,item_0129,artist_003,abstract,45.49,17.88,0.7025,1,0.5536,0.0461,0.6032,1.0188,1,0,0,0,0,0,1,already_seen
session_000387,2026-01-07 22:44:00,user_0011,home_feed,ios,DE,7,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.2695,0.1665,0.1819,0.792,1,1,27,0,0,0,0,none
session_000388,2026-01-07 12:25:00,user_0011,similar_item,ios,DE,7,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.2695,0.1681,0.1819,0.6723,1,1,4,0,0,0,0,none
session_000388,2026-01-07 12:25:00,user_0011,similar_item,ios,DE,15,item_0030,artist_030,surrealism,129.48,41.29,0.7296,1,0.1,0.111,0.1822,0.473,1,0,0,0,0,0,1,already_seen
session_000388,2026-01-07 12:25:00,user_0011,similar_item,ios,DE,17,item_0078,artist_024,modern,170.77,70.19,0.0541,1,0.1,0.1864,0.2778,0.5245,1,1,4,0,0,0,0,none
session_000389,2026-01-07 22:12:00,user_0012,similar_item,web,DE,9,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.188,0.1763,0.3612,1.1311,1,1,9,0,0,0,0,none
session_000389,2026-01-07 22:12:00,user_0012,similar_item,web,DE,13,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.1,0.2546,0.4023,1.0874,1,1,4,1,0,0,0,none
session_000389,2026-01-07 22:12:00,user_0012,similar_item,web,DE,14,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.1,0.2451,0.305,1.1037,1,1,18,0,1,0,0,none
session_000390,2026-01-07 12:06:00,user_0012,home_feed,web,DE,1,item_0137,artist_029,abstract,90.05,36.81,0.452,1,0.7935,0.132,0.7997,1.5547,1,1,25,0,0,0,0,none
session_000390,2026-01-07 12:06:00,user_0012,home_feed,web,DE,4,item_0061,artist_015,landscape,215.55,124.82,0.9288,1,0.4624,0.1743,0.4047,1.2099,1,1,12,1,1,0,0,none
session_000391,2026-01-07 08:44:00,user_0013,home_feed,ios,US,8,item_0006,artist_006,surrealism,230.86,96.83,0.5606,1,0.2251,0.0967,0.1832,1.1392,1,1,21,1,0,1,0,none
session_000391,2026-01-07 08:44:00,user_0013,home_feed,ios,US,13,item_0098,artist_028,modern,291.24,107.15,0.328,1,0.1,0.1214,0.4861,1.1054,1,1,35,0,0,0,0,none
session_000392,2026-01-07 08:56:00,user_0013,similar_item,web,US,1,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.7935,0.2556,0.7209,1.7364,1,1,16,0,0,0,0,none
session_000392,2026-01-07 08:56:00,user_0013,similar_item,web,US,5,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.3862,0.177,0.3542,1.1199,1,0,0,0,0,0,1,already_seen
session_000392,2026-01-07 08:56:00,user_0013,similar_item,web,US,12,item_0118,artist_016,modern,169.24,75.92,0.3617,1,0.1096,0.2179,0.5054,1.0263,1,0,0,0,0,0,1,already_seen
session_000392,2026-01-07 08:56:00,user_0013,similar_item,web,US,15,item_0058,artist_029,surrealism,450.24,240.0,0.6746,1,0.1,0.2263,0.3249,0.922,1,0,0,0,0,0,1,repeated_style
session_000392,2026-01-07 08:56:00,user_0013,similar_item,web,US,18,item_0129,artist_003,abstract,45.49,17.88,0.7025,1,0.1,0.0456,0.4866,0.9667,1,1,5,1,0,0,0,none
session_000393,2026-01-07 20:41:00,user_0014,email_push,ios,NL,1,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.7935,0.1768,0.6461,1.0548,1,1,52,0,0,0,0,none
session_000393,2026-01-07 20:41:00,user_0014,email_push,ios,NL,10,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.157,0.2569,-0.2209,0.2562,1,0,0,0,0,0,1,poor_match
session_000393,2026-01-07 20:41:00,user_0014,email_push,ios,NL,13,item_0029,artist_029,impressionism,136.96,60.34,0.6479,1,0.1,0.13,0.5963,0.2011,1,1,5,0,0,0,0,none
session_000394,2026-01-07 08:29:00,user_0018,home_feed,android,US,8,item_0003,artist_003,abstract,149.95,78.42,0.3214,1,0.2251,0.0617,0.3827,0.5223,1,0,0,0,0,0,1,repeated_style
session_000394,2026-01-07 08:29:00,user_0018,home_feed,android,US,17,item_0110,artist_028,minimalist,84.65,32.25,0.1941,1,0.1,0.1394,0.2831,0.4353,1,1,3,0,0,0,0,none
session_000396,2026-01-07 22:48:00,user_0020,home_feed,android,NL,3,item_0095,artist_021,landscape,94.04,40.42,0.6582,1,0.5536,0.0865,0.64,0.9282,1,0,0,0,0,0,1,already_seen
session_000396,2026-01-07 22:48:00,user_0020,home_feed,android,NL,5,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.3862,0.2482,0.3208,0.8139,1,1,19,0,0,0,0,none
session_000396,2026-01-07 22:48:00,user_0020,home_feed,android,NL,8,item_0123,artist_036,landscape,165.74,47.79,0.5214,0,0.2251,0.0678,0.5827,0.7759,1,1,5,0,0,0,0,none
session_000397,2026-01-07 08:33:00,user_0023,home_feed,web,GB,0,item_0059,artist_002,surrealism,215.76,86.48,0.4844,1,0.95,0.2312,0.5947,0.8252,1,1,20,1,0,0,0,none
session_000397,2026-01-07 08:33:00,user_0023,home_feed,web,GB,4,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.4624,0.1648,0.2889,0.3374,1,0,0,0,0,0,1,repeated_style
session_000397,2026-01-07 08:33:00,user_0023,home_feed,web,GB,5,item_0066,artist_014,abstract,173.4,76.9,0.5978,1,0.3862,0.1139,0.228,0.3617,1,0,0,0,0,0,1,already_seen
session_000397,2026-01-07 08:33:00,user_0023,home_feed,web,GB,7,item_0032,artist_032,landscape,148.94,33.08,0.7053,1,0.2695,0.1482,0.5814,0.318,1,1,14,0,0,0,0,none
session_000397,2026-01-07 08:33:00,user_0023,home_feed,web,GB,9,item_0121,artist_026,minimalist,63.47,24.58,0.1033,1,0.188,0.1883,-0.0687,0.3825,1,1,27,0,0,0,0,none
session_000398,2026-01-07 22:59:00,user_0026,home_feed,android,DE,0,item_0126,artist_023,minimalist,190.44,80.14,0.2385,1,0.95,0.0248,0.7099,1.1224,1,0,0,0,0,0,1,already_seen
session_000398,2026-01-07 22:59:00,user_0026,home_feed,android,DE,18,item_0012,artist_012,abstract,347.35,196.56,0.3826,1,0.1,0.1635,0.2901,0.6161,1,0,0,0,0,0,1,already_seen
session_000399,2026-01-07 18:40:00,user_0028,similar_item,ios,FR,8,item_0128,artist_036,minimalist,151.05,59.05,0.564,1,0.2251,0.089,0.5726,0.6358,1,1,14,0,0,1,0,none
session_000400,2026-01-07 20:28:00,user_0029,home_feed,ios,GB,0,item_0084,artist_005,impressionism,234.25,88.9,0.6564,1,0.95,0.1196,0.6892,1.9891,1,1,21,1,0,0,0,none
session_000400,2026-01-07 20:28:00,user_0029,home_feed,ios,GB,10,item_0128,artist_036,minimalist,151.05,59.05,0.564,1,0.157,0.0976,0.5219,1.1497,1,1,3,1,0,0,0,none
session_000401,2026-01-07 18:05:00,user_0031,home_feed,web,FR,8,item_0129,artist_003,abstract,45.49,17.88,0.7025,1,0.2251,0.0473,0.4745,0.6949,1,1,6,0,0,0,0,none
session_000403,2026-01-07 18:16:00,user_0031,email_push,web,FR,2,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.6628,0.1687,0.5705,0.7345,1,1,22,1,0,0,0,none
